IIIF_Prent,Onderdeel,Onderdeel_AAT,Titel_Fabel,Aap,Ezel,Kip,Slang,Vos,Objecttype,Objecttype_AAT,Afmeting_optioneel,Kunstenaar1_VN,Kunstenaar1_AN,Kunstenaar1_AR,Kunstenaar1_RL,Kunstenaar2_VN,Kunstenaar2_AN,Kunstenaar2_AR,Kunstenaar2_RL,c:loi,c:loi (convoluut),o:loi,Korte titel,Pagina,Maker1_VN,Maker1_AN,Maker1_AR,Maker1_RL,Maker2_VN,Maker2_AN,Maker2_AR,Maker2_RL,Maker3_VN,Maker3_AN,Maker3_AR,Maker3_RL,Plaats_Uitgave,Datering,Manifest,Plaatskenmerk,PermalinkAnet_Boek
"https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/canvas/00000152/2393,593,1180,803/max/0/default.jpg",Figuur (illustratie),300188975,Von dem Enger und Fuchsen,,,,,2,Diepdruk,300041338,,,,,,,,,,c:lvd:13213732,,o:lvd:3346018,"Esopi Leben und auserlesene Fabeln, mit deutlichen Erklärungen, nützlichen Jugend-Lehren und hierzu dienlichen saubern Kupfern",191,Esopus [Aesopus],,a::920.6711:1.4,Auteur,Peter Conrad [Peter Konrad],Monath,a::06.4576:1.3,Uitgever,,,,,Nürnberg [Neurenberg],1723,https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/manifest,MAG-P 13.1457,https://anet.be/record/opacuantwerpen/c:lvd:13213732/N
"https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/canvas/00000164/2429,573,1201,860/max/0/default.jpg",Figuur (illustratie),300188975,Von einem Affen und seinen Zwillingen,3,,,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13213732,,o:lvd:3346018,"Esopi Leben und auserlesene Fabeln, mit deutlichen Erklärungen, nützlichen Jugend-Lehren und hierzu dienlichen saubern Kupfern",215,Esopus [Aesopus],,a::920.6711:1.4,Auteur,Peter Conrad [Peter Konrad],Monath,a::06.4576:1.3,Uitgever,,,,,Nürnberg [Neurenberg],1723,https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/manifest,MAG-P 13.1457,https://anet.be/record/opacuantwerpen/c:lvd:13213732/N
"https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/canvas/00000165/2439,584,1201,831/max/0/default.jpg",Figuur (illustratie),300188975,Von dem Fuchs und Leopard,,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13213732,,o:lvd:3346018,"Esopi Leben und auserlesene Fabeln, mit deutlichen Erklärungen, nützlichen Jugend-Lehren und hierzu dienlichen saubern Kupfern",217,Esopus [Aesopus],,a::920.6711:1.4,Auteur,Peter Conrad [Peter Konrad],Monath,a::06.4576:1.3,Uitgever,,,,,Nürnberg [Neurenberg],1723,https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/manifest,MAG-P 13.1457,https://anet.be/record/opacuantwerpen/c:lvd:13213732/N
"https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/canvas/00000168/2383,590,1186,832/max/0/default.jpg",Figuur (illustratie),300188975,Von den Haus-Hahnen und einem Rebhun,,,7,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13213732,,o:lvd:3346018,"Esopi Leben und auserlesene Fabeln, mit deutlichen Erklärungen, nützlichen Jugend-Lehren und hierzu dienlichen saubern Kupfern",223,Esopus [Aesopus],,a::920.6711:1.4,Auteur,Peter Conrad [Peter Konrad],Monath,a::06.4576:1.3,Uitgever,,,,,Nürnberg [Neurenberg],1723,https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/manifest,MAG-P 13.1457,https://anet.be/record/opacuantwerpen/c:lvd:13213732/N
"https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/canvas/00000169/2383,586,1215,821/max/0/default.jpg",Figuur (illustratie),300188975,Von einem Kohlenbrenner und Wäscher,,1,,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13213732,,o:lvd:3346018,"Esopi Leben und auserlesene Fabeln, mit deutlichen Erklärungen, nützlichen Jugend-Lehren und hierzu dienlichen saubern Kupfern",225,Esopus [Aesopus],,a::920.6711:1.4,Auteur,Peter Conrad [Peter Konrad],Monath,a::06.4576:1.3,Uitgever,,,,,Nürnberg [Neurenberg],1723,https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/manifest,MAG-P 13.1457,https://anet.be/record/opacuantwerpen/c:lvd:13213732/N
"https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/canvas/00000174/2412,566,1190,822/max/0/default.jpg",Figuur (illustratie),300188975,Von dem Hund und Fuchsen,,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13213732,,o:lvd:3346018,"Esopi Leben und auserlesene Fabeln, mit deutlichen Erklärungen, nützlichen Jugend-Lehren und hierzu dienlichen saubern Kupfern",235,Esopus [Aesopus],,a::920.6711:1.4,Auteur,Peter Conrad [Peter Konrad],Monath,a::06.4576:1.3,Uitgever,,,,,Nürnberg [Neurenberg],1723,https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/manifest,MAG-P 13.1457,https://anet.be/record/opacuantwerpen/c:lvd:13213732/N
"https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/canvas/00000175/2438,592,1190,806/max/0/default.jpg",Figuur (illustratie),300188975,Von dem Affen und Fuchsen,1,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13213732,,o:lvd:3346018,"Esopi Leben und auserlesene Fabeln, mit deutlichen Erklärungen, nützlichen Jugend-Lehren und hierzu dienlichen saubern Kupfern",237,Esopus [Aesopus],,a::920.6711:1.4,Auteur,Peter Conrad [Peter Konrad],Monath,a::06.4576:1.3,Uitgever,,,,,Nürnberg [Neurenberg],1723,https://anet.be/iiif/551dfa4eb497610743465c144d6489409b7c3371/manifest,MAG-P 13.1457,https://anet.be/record/opacuantwerpen/c:lvd:13213732/N
"https://anet.be/iiif/274966945d452a3ac89d96a7d9d9354cf9983b94/canvas/00000004/155,238,1059,1907/max/0/default.jpg",Frontispice (illustraties),300083021,[Geen],1,1,1,1,1,Diepdruk,300041338,,J. [Johann] [Jr.],Striedbeck [Stridbeck],a::920.130279:1.1,Illustrator,,,,,c:lvd:13221407,,o:lvd:3357431,"La vie et les fables d'Esope, avec des réflexions morales, en François & en Allemand, aux quelles on a joint les plus beaux traits de morale choisis des anciens",[IV],Esope [Aesopus],,a::920.6711:1.3,Auteur,[Jean-Baptiste],[Morvan de Bellegarde],a::920.22750:1,Edit.,Amand,König,a::06.5668:1.5,Uitgever,Strasbourg [Straatsburg],1758,https://anet.be/iiif/274966945d452a3ac89d96a7d9d9354cf9983b94/manifest,MAG-P 12.2004,https://anet.be/record/opacuantwerpen/c:lvd:13221407/N
"https://anet.be/iiif/3fcb504d4f51ecee303a512b9e253d2e5a19217b/canvas/00000072/522,302,1056,1897/max/0/default.jpg",Plaat (illustratie),300189216,De aap,1,,,,,Diepdruk,300041338,,Jacobus,Buys,a::920.4877:1,Illustrator,Johannes [Weduwe],Allart,a::920.138380:1,Illustrator,c:lvd:13221438,,o:lvd:3357498,"Fabelen en vertelsels, in Nederduitsche verzen gevolgd",123,C.F. [Christian Fürchtegott],Gellert,a::920.562:1.3,Auteur,J.,"Vos, de",a::06.7630:1.1,Uitgever,,,,,Dordrecht,1830,https://anet.be/iiif/3fcb504d4f51ecee303a512b9e253d2e5a19217b/manifest,MAG-P 12.2005,https://anet.be/record/opacuantwerpen/c:lvd:13221438/N
"https://anet.be/iiif/c6124bb6c5085c99e26f51b5dbe69ff8812c1766/canvas/00000004/2336,408,1883,2744/max/0/default.jpg",Frontispice (illustraties),300083021,[Geen],1,,,,,Diepdruk,300041338,,G.,Osterwald,[Geen],Illustrator,,,,,c:lvd:13221499,,o:lvd:3357568,Sämmtliche Fabeln und Erzählungen in drei Büchern,[V],C.F. [Christian Fürchtegott],Gellert,a::920.562:1.3,Auteur,,Hahn,[Geen],Uitgever,,,,,Leipzig,1838,https://anet.be/iiif/c6124bb6c5085c99e26f51b5dbe69ff8812c1766/manifest,MAG-P 14.888,https://anet.be/record/opacuantwerpen/c:lvd:13221499/N
"https://anet.be/iiif/c6124bb6c5085c99e26f51b5dbe69ff8812c1766/canvas/00000035/621,871,1434,1700/max/0/default.jpg",Figuur (illustratie),300188975,[Geen],,1,,,,Diepdruk,300041338,,G.,Osterwald,[Geen],Illustrator,,,,,c:lvd:13221499,,o:lvd:3357568,Sämmtliche Fabeln und Erzählungen in drei Büchern,58,C.F. [Christian Fürchtegott],Gellert,a::920.562:1.3,Auteur,,Hahn,[Geen],Uitgever,,,,,Leipzig,1838,https://anet.be/iiif/c6124bb6c5085c99e26f51b5dbe69ff8812c1766/manifest,MAG-P 14.888,https://anet.be/record/opacuantwerpen/c:lvd:13221499/N
"https://anet.be/iiif/c6124bb6c5085c99e26f51b5dbe69ff8812c1766/canvas/00000043/2631,755,1493,1208/max/0/default.jpg",Figuur (illustratie),300188975,Der Affe,1,,,,,Diepdruk,300041338,,G.,Osterwald,[Geen],Illustrator,,,,,c:lvd:13221499,,o:lvd:3357568,Sämmtliche Fabeln und Erzählungen in drei Büchern,75,C.F. [Christian Fürchtegott],Gellert,a::920.562:1.3,Auteur,,Hahn,[Geen],Uitgever,,,,,Leipzig,1838,https://anet.be/iiif/c6124bb6c5085c99e26f51b5dbe69ff8812c1766/manifest,MAG-P 14.888,https://anet.be/record/opacuantwerpen/c:lvd:13221499/N
"https://anet.be/iiif/c6124bb6c5085c99e26f51b5dbe69ff8812c1766/canvas/00000055/754,876,1398,1421/max/0/default.jpg",Figuur (illustratie),300188975,Die schlauen Mädchen,,,1,,,Diepdruk,300041338,,G.,Osterwald,[Geen],Illustrator,,,,,c:lvd:13221499,,o:lvd:3357568,Sämmtliche Fabeln und Erzählungen in drei Büchern,98,C.F. [Christian Fürchtegott],Gellert,a::920.562:1.3,Auteur,,Hahn,[Geen],Uitgever,,,,,Leipzig,1838,https://anet.be/iiif/c6124bb6c5085c99e26f51b5dbe69ff8812c1766/manifest,MAG-P 14.888,https://anet.be/record/opacuantwerpen/c:lvd:13221499/N
"https://anet.be/iiif/c6124bb6c5085c99e26f51b5dbe69ff8812c1766/canvas/00000068/661,1351,1495,1072/max/0/default.jpg",Figuur (illustratie),300188975,Der Affe,1,,,,,Diepdruk,300041338,,G.,Osterwald,[Geen],Illustrator,,,,,c:lvd:13221499,,o:lvd:3357568,Sämmtliche Fabeln und Erzählungen in drei Büchern,124,C.F. [Christian Fürchtegott],Gellert,a::920.562:1.3,Auteur,,Hahn,[Geen],Uitgever,,,,,Leipzig,1838,https://anet.be/iiif/c6124bb6c5085c99e26f51b5dbe69ff8812c1766/manifest,MAG-P 14.888,https://anet.be/record/opacuantwerpen/c:lvd:13221499/N
"https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/canvas/00000004/224,295,1039,1597/max/0/default.jpg",Frontispice (illustraties),300083021,[Geen],,,,1,,Diepdruk,300041338,,,,,,,,,,c:lvd:13221668,,o:lvd:3357812,"Les fables d'Esope Phrygien, avec celles de Philelphe",[IV],[Jean-Baptiste],"Bellegarde, de [Morvan de Bellegarde]",a::920.22750:1.4,Edit.,Esope [Aesopus],,a::920.6711:1.3,Auteur,Jacques [Jacob],"Poolsum, de [Poolsum, van]",a::06.1209:1.9,Uitgever,Utrecht,1734,https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/manifest,"MAG-P 11.1267, 2","https://anet.be/record/opacuantwerpen/c:lvd:13221668/N
"
"https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/canvas/00000015/1359,695,1014,768/max/0/default.jpg",Figuur (illustratie),300188975,De l'Ane couvert de la peau d'un Lion,,1,,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13221668,,o:lvd:3357812,"Les fables d'Esope Phrygien, avec celles de Philelphe",21,[Jean-Baptiste],"Bellegarde, de [Morvan de Bellegarde]",a::920.22750:1.4,Edit.,Esope [Aesopus],,a::920.6711:1.3,Auteur,Jacques [Jacob],"Poolsum, de [Poolsum, van]",a::06.1209:1.9,Uitgever,Utrecht,1734,https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/manifest,"MAG-P 11.1267, 2","https://anet.be/record/opacuantwerpen/c:lvd:13221668/N
"
"https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/canvas/00000017/318,397,997,765/max/0/default.jpg",Figuur (illustratie),300188975,"De la grenouille , & du Renard",,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13221668,,o:lvd:3357812,"Les fables d'Esope Phrygien, avec celles de Philelphe",24,[Jean-Baptiste],"Bellegarde, de [Morvan de Bellegarde]",a::920.22750:1.4,Edit.,Esope [Aesopus],,a::920.6711:1.3,Auteur,Jacques [Jacob],"Poolsum, de [Poolsum, van]",a::06.1209:1.9,Uitgever,Utrecht,1734,https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/manifest,"MAG-P 11.1267, 2","https://anet.be/record/opacuantwerpen/c:lvd:13221668/N
"
"https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/canvas/00000023/1415,696,1022,779/max/0/default.jpg",Figuur (illustratie),300188975,"Du Singe , & de ses Enfans",3,,,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13221668,,o:lvd:3357812,"Les fables d'Esope Phrygien, avec celles de Philelphe",37,[Jean-Baptiste],"Bellegarde, de [Morvan de Bellegarde]",a::920.22750:1.4,Edit.,Esope [Aesopus],,a::920.6711:1.3,Auteur,Jacques [Jacob],"Poolsum, de [Poolsum, van]",a::06.1209:1.9,Uitgever,Utrecht,1734,https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/manifest,"MAG-P 11.1267, 2","https://anet.be/record/opacuantwerpen/c:lvd:13221668/N
"
"https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/canvas/00000026/308,522,990,762/max/0/default.jpg",Figuur (illustratie),300188975,"Du Tigre , & du Renard",,,,,2,Diepdruk,300041338,,,,,,,,,,c:lvd:13221668,,o:lvd:3357812,"Les fables d'Esope Phrygien, avec celles de Philelphe",42,[Jean-Baptiste],"Bellegarde, de [Morvan de Bellegarde]",a::920.22750:1.4,Edit.,Esope [Aesopus],,a::920.6711:1.3,Auteur,Jacques [Jacob],"Poolsum, de [Poolsum, van]",a::06.1209:1.9,Uitgever,Utrecht,1734,https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/manifest,"MAG-P 11.1267, 2","https://anet.be/record/opacuantwerpen/c:lvd:13221668/N
"
"https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/canvas/00000039/1468,498,983,741/max/0/default.jpg",Figuur (illustratie),300188975,"Du Singe , & de ses deux Petits",3,,,,2,Diepdruk,300041338,,,,,,,,,,c:lvd:13221668,,o:lvd:3357812,"Les fables d'Esope Phrygien, avec celles de Philelphe",69,[Jean-Baptiste],"Bellegarde, de [Morvan de Bellegarde]",a::920.22750:1.4,Edit.,Esope [Aesopus],,a::920.6711:1.3,Auteur,Jacques [Jacob],"Poolsum, de [Poolsum, van]",a::06.1209:1.9,Uitgever,Utrecht,1734,https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/manifest,"MAG-P 11.1267, 2","https://anet.be/record/opacuantwerpen/c:lvd:13221668/N
"
"https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/canvas/00000040/1424,542,985,739/max/0/default.jpg",Figuur (illustratie),300188975,"Du Renard , & du Léopard",,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13221668,,o:lvd:3357812,"Les fables d'Esope Phrygien, avec celles de Philelphe",71,[Jean-Baptiste],"Bellegarde, de [Morvan de Bellegarde]",a::920.22750:1.4,Edit.,Esope [Aesopus],,a::920.6711:1.3,Auteur,Jacques [Jacob],"Poolsum, de [Poolsum, van]",a::06.1209:1.9,Uitgever,Utrecht,1734,https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/manifest,"MAG-P 11.1267, 2","https://anet.be/record/opacuantwerpen/c:lvd:13221668/N
"
"https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/canvas/00000044/365,977,977,744/max/0/default.jpg",Figuur (illustratie),300188975,"Des Cocqs , & de la Perdrix",,,6,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13221668,,o:lvd:3357812,"Les fables d'Esope Phrygien, avec celles de Philelphe",78,[Jean-Baptiste],"Bellegarde, de [Morvan de Bellegarde]",a::920.22750:1.4,Edit.,Esope [Aesopus],,a::920.6711:1.3,Auteur,Jacques [Jacob],"Poolsum, de [Poolsum, van]",a::06.1209:1.9,Uitgever,Utrecht,1734,https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/manifest,"MAG-P 11.1267, 2","https://anet.be/record/opacuantwerpen/c:lvd:13221668/N
"
"https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/canvas/00000048/306,385,1022,777/max/0/default.jpg",Figuur (illustratie),300188975,"De deux Hommes , & d'un Ane",,1,,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13221668,,o:lvd:3357812,"Les fables d'Esope Phrygien, avec celles de Philelphe",86,[Jean-Baptiste],"Bellegarde, de [Morvan de Bellegarde]",a::920.22750:1.4,Edit.,Esope [Aesopus],,a::920.6711:1.3,Auteur,Jacques [Jacob],"Poolsum, de [Poolsum, van]",a::06.1209:1.9,Uitgever,Utrecht,1734,https://anet.be/iiif/8dc45f44e54243c12e68810c44a801eea5ef6ff2/manifest,"MAG-P 11.1267, 2","https://anet.be/record/opacuantwerpen/c:lvd:13221668/N
"
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000077/597,359,745,500/max/0/default.jpg",Plaat (illustratie),300189216,Le Coc et la Perle,,,1,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",145,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000084/569,830,755,501/max/0/default.jpg",Plaat (illustratie),300189216,Le Laboureur et la Couleuvre,,,,1,,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",155,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000084/559,1314,755,501/max/0/default.jpg",Plaat (illustratie),300189216,Le Sanglier et l'Ane,,1,,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",155,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000087/1425,1308,787,507/max/0/default.jpg",Plaat (illustratie),300189216,Le Renard et le Corbeau,,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",160,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000091/1391,326,762,507/max/0/default.jpg",Plaat (illustratie),300189216,Le Renard et l'Aigle,,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",166,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000091/1397,823,762,524/max/0/default.jpg",Plaat (illustratie),300189216,Le Lion accablé de vieillesse,,1,,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",166,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000091/1394,1312,762,503/max/0/default.jpg",Plaat (illustratie),300189216,L'Ane et le petit Chien,,1,,,,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",166,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000105/1426,835,747,520/max/0/default.jpg",Plaat (illustratie),300189216,Le Renard et la Cigogne,,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",186,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000110/630,1301,756,507/max/0/default.jpg",Plaat (illustratie),300189216,Le Singe et le Renard,1,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",193,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000117/594,334,774,519/max/0/default.jpg",Plaat (illustratie),300189216,Le Renard et le Loup,,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",203,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000121/587,333,764,516/max/0/default.jpg",Plaat (illustratie),300189216,Le Renard et les Raisins,,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",208,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
"https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/canvas/00000121/563,1324,770,492/max/0/default.jpg",Plaat (illustratie),300189216,Le Singe et le Renard,1,,,,1,Diepdruk,300041338,,,,,,,,,,c:lvd:13222431,,o:lvd:3359342,"Fables d'Ésope, mises en français, avec le sens moral en quatre vers",208,Esope [Aesopus],,a::920.6711:1.3,Auteur,[Pierre-Sebastien],"Prieur, le",a::06.7518:1.1,Uitgever,,,,,Paris [Parijs],An X - 1801,https://anet.be/iiif/02641aaaab5c1dfdbcf8ac5a7aa927364dab948d/manifest,"MAG-P 12.2009, 1",https://anet.be/record/opacuantwerpen/c:lvd:13222431/N
